min_var,curr_pop,max_fit
0.06970704864638913,115,1013.3034519867108
0.07097112431551622,116,998.3493317179937
0.06352105126254394,117,925.3127001995994
0.06290481779769405,112,1040.4505585955455
0.05199150366536149,112,1007.4721041716181
0.04681297750117295,112,1064.8649174081254
0.04691543581449379,111,1076.3801887721393
0.03976183312123419,109,999.4894384882625
0.05890185057491982,113,1022.5547748053627
0.05468676348494413,110,1018.0848173462269
0.05276588416766113,109,981.5674457135572
0.04908982252633206,113,936.2418490976399
0.047944308085808296,110,1013.3034519867108
0.04877150441283083,111,935.9400138457574
0.04780489426466613,115,987.1004718413172
0.04793632589570775,113,1038.2511852337677
0.04634063658032799,113,1041.5566587489345
0.04568679761274988,117,1034.0099849323512
0.0461859343973715,116,1021.791036593806
0.046106898498139905,119,981.9974865444643
0.04184462614260424,117,1029.9064560163854
0.04103037689147486,114,958.0491457439377
0.040428678891730505,116,1109.4501005414968
0.038886009557302474,114,1000.1867529105122
0.03895513254182974,113,946.2288727909255
0.0426791411376055,112,950.0895576977592
0.03764972722664427,110,969.7468439641809
0.03677128419519829,113,974.5711652163105
0.034620011558502535,113,1021.2548310808293
0.03468653595179781,113,929.0854048696997
0.032745823429268024,115,960.3070240866152
0.03167082458397936,113,969.369786998647
0.032009464681436145,114,939.9630615833105
0.032301429458382665,112,942.9947388803223
0.03185203932793135,113,987.1004718413172
0.03197197928226677,115,995.3991747871925
0.031210668923797622,116,968.9148583900682
0.03126503839649787,116,945.1131638995943
0.03024354995114626,116,958.4611403192606
0.028818141190072682,112,967.8538673386245
0.026042267175795976,112,929.0854048696997
0.02591263982775841,113,950.0895576977592
0.025174848112665935,117,957.7039845177131
0.025973830362166987,113,1042.8949660083795
0.025877429673219404,114,964.8437097610899
0.025896851223237326,114,900.4042130554631
0.02609807148567528,114,918.3691534665797
0.025165724325695832,114,974.5711652163105
0.021551380816782626,115,934.2100529308372
0.02118421878485364,117,920.3811872318008
0.01227192059366964,117,918.0829246486634
0.011269945021809613,112,963.3366348052122
0.012569957169870619,117,917.8883865659144
0.012890448677046933,113,989.3581339429603
0.009869422552066182,113,959.9102521056883
0.010358020988092813,112,898.2144498723246
0.010167053835458446,114,878.1143171365098
0.010616870649457048,114,876.6680849028033
0.010524363997551408,112,1050.295475497729
0.010486059303948412,113,905.1048488613205
0.009999990888204642,111,913.4638352631739
0.020644706107815828,116,925.752150943172
0.020805213364401366,115,916.3767494204385
0.019686992563214014,113,909.2558181499701
0.020156334255484916,112,948.0035599627711
0.01975855644304511,116,925.3127001995994
0.019694924009662634,116,913.4638352631739
0.019149878838265594,117,918.0829246486634
0.01718317020181814,116,913.4638352631739
0.01739729560787278,112,925.4795704721307
0.010171393114491516,111,929.3150622268588
0.009851685481253251,113,920.2806931306462
0.010698597850465914,112,933.3079979949817
0.004754534053037447,114,900.0048787556054
0.004758480765046744,114,878.1143171365098
0.004243611696637924,116,916.3767494204385
0.004206754019558842,115,867.5123160149387
0.004220073457370021,115,911.2778063776111
0.0042123168107929,115,972.7635150258332
0.0034909250449858377,114,916.3767494204385
0.0031183213613983005,114,913.4638352631739
0.0030537244112271646,117,839.0208724990789
0.003061867055940416,115,898.3718353522539
0.0029538893798908505,112,891.9114040748303
0.0029087087106154127,113,922.8485824112577
0.002674773207779039,116,897.2380315022336
0.002022301251343741,117,912.7855857986167
0.001822836151143176,120,914.2711204405337
0.001768652176326726,120,901.2450108420111
0.0017178929090811976,117,829.1072917017011
0.0010297706230418444,111,882.3819229629489
0.0009894895761775185,105,884.4085259595624
0.0009910339849844478,108,827.70201224144
0.0009686608825653727,112,827.9464539552578
0.000911291106604812,112,860.6892492541525
0.0007943949393725589,113,901.2450108420111
0.0006412922455567112,113,901.695061880526
0.0006520025029166969,111,840.0628638101566
0.0006286111488968226,112,839.0208724990789
0.0006184941713001529,114,903.9114244832895
0.0006133852660329642,115,874.6566147806826
0.000588353803312249,115,833.3272551521918
0.0006091750780701938,111,897.2380315022336
0.0005648672180605644,114,817.5909989280628
0.0005609806113912418,112,831.8717553789456
0.0004595876844292493,109,888.7300458455271
0.0004416334151721651,111,846.7386502687425
0.0004197003764071676,108,831.5774126289149
0.0001961449571148361,111,861.3685353706843
0.0001949751439763511,112,804.0776353321722
0.00018994388165288176,112,855.5414065577369
0.00018094261161363137,111,848.8825395578076
0.00016691274345983356,113,846.862053789164
0.00017082473933800776,115,821.6826892700228
0.00016877988729259078,116,817.0970590416648
0.00016042392932751588,115,834.6920398792541
0.00014544109180447763,115,826.1362877130986
0.00014679588303547915,111,833.3272551521918
0.00015388546206633358,112,827.3394053014181
0.00015395331186680706,113,816.7842992822649
0.00014582983706931928,108,799.2376155818856
0.0001455444662403519,109,801.8366268142254
0.0001493412212731733,108,819.2849828354972
0.0001452068818503134,113,831.5774126289149
0.00014725047187425297,113,823.6858072602146
0.00013827443324879822,113,833.8554643480027
0.00013452511697016132,113,833.9586188316429
0.00012905287331132958,112,792.6486981582678
0.00012626478583282412,114,822.9804440112027
0.00011319329174767773,115,817.3641151445022
0.00011554500904664086,117,802.8990639685367
0.00010391763849057972,116,804.1748570321942
0.00010515334378477928,115,813.6740447274819
0.00010742338893348098,114,785.6587302125668
3.6820299961676696e-05,114,797.2282024493086
3.5917295449939296e-05,118,800.532666878993
1.359313085673614e-05,118,806.0191615883443
1.419160592428633e-05,116,795.848621350108
1.3653068070895628e-05,118,826.0534678459555
1.3300499427684919e-05,116,822.2605794580818
1.2277959158928719e-05,116,800.4010948782701
1.2074991308999978e-05,118,778.7755142064158
1.2037593014558717e-05,117,780.0932450601597
1.1589856947276054e-05,116,781.6454519202441
9.355212725862217e-06,117,796.8789831264816
8.297847407649999e-06,117,780.0932450601597
8.084214021519036e-06,118,785.9927345351712
8.03933372333624e-06,118,793.1020587706415
7.971812749683996e-06,117,786.4475089992226
7.503940515270116e-06,116,776.8573194127621
7.443344472002255e-06,114,779.1367656923347
7.330284320362342e-06,118,791.2958359807662
1.8822645739728484e-05,119,781.960548255354
1.6015748122386667e-05,115,804.3728097583053
1.3505602524963503e-05,117,801.8366268142254
1.2603208741939843e-05,119,785.6587302125668
1.2621058855557616e-05,119,752.1458036076788
1.0821138177125195e-05,117,766.9150871969988
1.0172833428592012e-05,117,790.7470444611178
1.0339468190994985e-05,114,792.4923802740307
1.0661532233095387e-05,110,778.0823957479336
1.0635538350146297e-05,115,796.8789831264816
1.0543852190544725e-05,115,778.7755142064158
1.0225122057541713e-05,112,760.3053955871248
9.885100392280981e-06,114,773.5677532993176
9.648891250095841e-06,113,762.2830999019933
9.688454857907854e-06,115,778.0892197743699
9.592508528808529e-06,117,789.7196293889538
9.472744828274658e-06,117,755.2012625279798
9.765165584685839e-06,114,762.2830999019933
9.329156544773407e-06,113,760.999925031357
8.780452591013826e-06,113,744.544442709732
8.392337473072157e-06,114,765.2637674107656
8.459006892867326e-06,114,784.2008249006581
7.66585455735281e-06,112,764.7532293513273
6.8109928733263605e-06,114,754.5526358959917
6.432885905645451e-06,115,775.3353245668095
8.83563868487471e-06,116,809.0721462205671
8.38259734579491e-06,118,770.0672641582785
8.495585964511932e-06,116,765.2637674107656
8.280183394649961e-06,115,744.0216550265766
8.272220300693267e-06,118,836.2211979567867
7.856198508030496e-06,119,768.85732820808
8.067026211766536e-06,119,770.6157978144241
7.84829780640774e-06,113,784.0484861415989
7.802859590103831e-06,115,773.3453200286232
5.311577822030502e-06,111,755.2012625279798
5.1638911327085035e-06,113,748.9494696779941
5.158197757005032e-06,110,753.5973092206626
4.9380838872913165e-06,112,744.544442709732
4.904754280742498e-06,113,766.1060312560459
4.589457613447621e-06,112,740.3571551002451
4.61780933736198e-06,110,735.1684464095351
4.5459101295636485e-06,109,734.9198699793074
4.419879811324155e-06,113,765.2637674107656
4.625715360446322e-06,110,732.8534016605555
4.6548504162686685e-06,112,732.8534016605555
4.443338480687741e-06,113,724.7343043645135
5.562666870030424e-06,117,739.5684642073886
5.458777508703493e-06,116,738.0200588670485
5.693809812273092e-06,114,748.8191024242483
5.192804821939056e-06,113,750.183652056428
5.062266077147305e-06,116,749.9009702235819
4.757233716702711e-06,116,739.8918469490775
4.79039498598766e-06,115,740.0760388557351
5.16321065874116e-06,118,787.1386606445832
4.331871968235163e-06,118,754.5526358959917
4.350681821155398e-06,118,738.8006329902164
4.377722424135974e-06,116,741.2010609719084
4.448325497653528e-06,114,716.102126229048
7.1742898639088285e-06,113,716.102126229048
6.978893949096886e-06,113,747.7229015648281
7.004659227566539e-06,114,738.8006329902164
6.776843099266172e-06,114,722.0050257581975
6.705797229755847e-06,116,732.8534016605555
5.7666374303996806e-06,115,739.8918469490775
5.857896889559258e-06,114,728.7029762558104
5.916858210983154e-06,115,744.7701766484412
5.92418935133339e-06,116,741.5163316228244
5.836350797654195e-06,115,741.9832857699087
5.956928521302956e-06,113,705.2326389104528
5.942264876920742e-06,112,746.1414128804449
6.022042603386562e-06,112,747.784532686572
6.148005022491754e-06,114,733.755944720293
6.136223710928721e-06,115,717.073636449041
6.2663817941206095e-06,116,711.6983967593014
6.0456438189255196e-06,115,717.073636449041
5.8824849266028475e-06,114,710.477492535709
6.1277434507074475e-06,114,717.7158173227817
5.914421655051939e-06,116,709.849208147014
4.449235237870171e-06,113,753.6068057184489
4.662010914253141e-06,114,731.9141358355148
4.6120628334040165e-06,116,741.5770722563374
4.526661987379157e-06,119,740.2357268027171
4.45938372611221e-06,120,748.0719063756392
4.562175809100274e-06,116,720.668451227453
4.8017250145295205e-06,117,747.8018757658972
4.546357200887219e-06,115,728.7029762558104
4.361435257139079e-06,112,726.0092561752979
4.025549361899583e-06,111,725.235787164534
4.06351656682091e-06,112,738.3953399949459
3.9124441615822416e-06,113,724.9544255135374
3.828285563849597e-06,112,730.1996306906025
5.709481996920403e-06,113,745.4167874388563
5.678655915205112e-06,116,724.7343043645135
5.9281651802969305e-06,113,702.7675839985334
6.309398350651083e-06,113,707.1259370256047
6.288318758727881e-06,114,674.057487231133
6.143641476198745e-06,116,696.7338276276555
6.393515292957356e-06,111,837.0349019471957
6.337252978688795e-06,112,701.9030418869423
6.3990081206581665e-06,111,731.3869606202084
6.478219658387843e-06,112,674.057487231133
6.576890857788504e-06,117,685.5366003530171
6.7704251838429324e-06,116,733.9178713791199
6.997738830054619e-06,113,690.632111898455
5.006813109126319e-06,115,716.102126229048
5.166678784185803e-06,111,729.4457796417391
5.110970580431076e-06,113,728.616578717669
7.547994789671201e-06,117,706.6800746168828
7.477842980754335e-06,116,696.7338276276555
7.291667895328253e-06,116,701.9030418869423
7.321179578922167e-06,114,712.5511880530951
7.402501919883892e-06,113,739.5042855910082
7.334779073914657e-06,116,719.2580783891532
7.486634093321257e-06,119,685.5366003530171
7.54080774812628e-06,122,709.2598996220387
7.349063727975508e-06,120,699.389650004617
7.156886450188555e-06,120,709.849208147014
7.295529877194499e-06,117,708.7393176579307
7.244645579096264e-06,118,711.8022165985223
7.291762277057956e-06,115,695.4083104517754
7.4150371945179685e-06,114,679.9869320903056
3.846081622085696e-06,111,713.8544392125177
3.832437304428225e-06,112,708.0790252152782
3.873210163855414e-06,113,708.3531408694414
4.103926494047676e-06,112,695.4083104517754
4.15221100655293e-06,112,714.1214499278437
4.093419871858062e-06,114,716.439354721743
4.147014768735494e-06,114,716.3971585648756
4.083329739702887e-06,116,692.4242317430433
4.0876539077860555e-06,116,692.4242317430433
4.0675075838727824e-06,116,727.2813064643271
4.281639528652168e-06,115,710.3946310429571
4.213037088815712e-06,117,692.4242317430433
4.256853356998444e-06,115,702.778683321049
3.969603873083019e-06,113,712.4451849621005
3.943046691079052e-06,115,753.8815116437418
3.6077939432010447e-06,119,699.0022669613452
3.5542344152725623e-06,118,721.5379164841369
3.1617469327623124e-06,115,700.7853577433054
2.7044759390009764e-06,115,709.1871133558948
2.640734827540218e-06,115,687.9754600744782
1.909440158823538e-06,114,689.156962996132
1.8868571716579185e-06,116,696.118941476748
1.4705919216362841e-06,114,706.1224384893619
1.2930832568544555e-06,114,693.2549794164077
1.3152082703226339e-06,112,685.8721738281612
1.3178072985052595e-06,111,653.9696138772716
1.2987364848713745e-06,113,723.4327538583157
1.220147763544916e-06,113,706.1224384893619
1.1592574230475142e-06,112,667.5137303602553
1.0854310724106516e-06,115,703.3625100354228
7.066772171654159e-07,113,679.9869320903056
7.045120134359724e-07,113,685.8721738281612
5.420142210246023e-07,116,709.1709847236267
5.283134277308295e-07,118,670.4481387218439
5.282588782523723e-07,118,709.1709847236267
5.289535508045023e-07,118,684.3484409569215
5.330217865561147e-07,117,675.9968520218439
5.438509777810144e-07,114,692.4312729004353
5.434737398011785e-07,113,693.7370957559476
4.035618370500075e-07,109,675.9968520218439
3.978673576313431e-07,110,742.8966386265979
3.0310822856009016e-07,109,690.1912938283624
2.9406451719577446e-07,113,692.777805188016
2.9676469660313924e-07,112,683.0187717422144
2.989219827625604e-07,111,683.3017172211948
2.835922125115544e-07,117,689.1148038229369
1.9958081706293e-07,117,665.4616908328286
1.9463941850696413e-07,120,674.6728124474331
1.1021421257689345e-07,115,709.4574867257911
1.0983349492045368e-07,115,653.9696138772716
1.08346996650552e-07,115,690.6235116390599
1.1144347459238481e-07,112,661.9070308823631
1.1283297036583168e-07,110,687.6737302760195
1.0959641870584255e-07,113,687.609608215822
1.0733872756956998e-07,114,661.8758532499583
1.0577767138768573e-07,116,673.0501705261494
1.0854479580506344e-07,113,674.4110358873486
1.0993877726587401e-07,111,665.1060824253339
1.0672245688517866e-07,114,684.36933302683
1.3195828284098911e-08,112,654.3671269750557
1.282056709767579e-08,114,680.4570082158938
1.2579733134306064e-08,116,654.6392341862193
1.172056001511399e-08,118,680.898675364079
6.450953462354445e-09,112,642.0848002362242
5.7640324856425045e-09,115,659.6424746440712
5.502766333158894e-09,115,659.6424746440712
5.392488377771844e-09,114,652.4315907732341
5.2544826372220095e-09,114,649.5028971751437
2.893967124181274e-09,113,663.8654612270548
2.8751063537346908e-09,115,662.0222479976961
2.683318475213126e-09,114,634.113955903061
2.5308488430032476e-09,113,651.8807683147477
2.4791168809635854e-09,117,634.113955903061
2.3218124764898787e-09,118,625.8262068746676
2.190178468432176e-09,116,622.6848579481414
2.148328108882301e-09,115,660.9290970528715
2.034415308902482e-09,113,630.6577745925658
1.9242492659400306e-09,113,628.6136822827972
1.893598877112657e-09,118,659.9046995085566
1.6901276070527782e-09,116,633.6671299290649
1.6533241063181808e-09,116,656.2132749403632
1.6483306309332648e-09,114,653.2555021761746
1.7324978389578023e-09,113,661.9991654258192
1.649276552339777e-09,113,642.8370180344384
1.6450439309243887e-09,114,644.6708871309048
1.5733972828957954e-09,115,653.9696138772716
1.527028412934202e-09,116,630.6577745925658
1.4266038803740516e-09,116,660.9915218145065
1.396022360612369e-09,115,616.5529064162306
1.2779940772637467e-09,117,630.0345136984697
1.2802848084534154e-09,118,643.1289988172266
1.2298543431006048e-09,116,643.3962118881977
1.2345736617782532e-09,115,643.0039549249677
1.170468773544905e-09,113,635.5868255426608
1.0893098247148425e-09,114,616.5529064162306
1.0893106642852618e-09,112,640.1453550571728
1.0783585999897334e-09,116,616.5529064162306
8.288590307267059e-10,115,632.5625587355626
7.329644694886885e-10,114,633.5304045565377
7.225539075249584e-10,115,625.0057773324169
6.023565303305622e-10,116,615.9255501733442
5.925775105163168e-10,115,632.5158058228594
5.780864638917931e-10,119,639.243386789019
5.887529896766579e-10,118,602.8129394844368
5.773021649310569e-10,109,638.7577071720789
5.684099556537637e-10,113,635.6372503825612
5.608129681501955e-10,112,628.8448160920324
6.037893888514641e-10,113,659.5042639270039
5.94095869349024e-10,116,611.2964401303997
5.548963513815232e-10,114,622.6848579481414
5.535248111833732e-10,115,608.8529936273834
5.354651258390509e-10,115,621.9541537913525
5.06240160360643e-10,117,609.2052409491243
5.132683228623654e-10,115,608.8529936273834
5.046072839485079e-10,116,622.9771120354505
5.07254105830409e-10,114,625.624451352501
4.894838988144325e-10,115,638.7010740022637
4.817739343174342e-10,117,632.8770880202308
4.861287433178708e-10,111,615.4498235461488
4.1648954533146173e-10,114,617.1916991624117
4.1589482241379064e-10,116,601.493964100371
3.7957847203688486e-10,117,617.4029992920864
3.8189200363369915e-10,115,622.6848579481414
3.7379213908393746e-10,115,597.3463250869127
3.6582594958024546e-10,119,607.6896529704748
3.535989732390877e-10,118,613.5758790185772
3.5139358456884416e-10,119,625.624451352501
3.463723380426763e-10,119,602.7409899054428
3.51850171085481e-10,120,613.3404794910502
3.3641469787159447e-10,117,597.8566806725044
3.3999080369346517e-10,118,621.9541537913525
3.3397126483112476e-10,110,611.1577196672927
3.2196635747626497e-10,111,600.0694518341875
2.893652205609416e-10,111,612.1585103111618
2.8729085732768245e-10,112,585.6749424142369
2.8445633895974697e-10,116,615.6712709348171
2.6568311153569814e-10,115,611.2964401303997
2.2847228527097334e-10,115,635.8882203095004
2.244598796475605e-10,117,604.9827374763167
2.2246006923616155e-10,117,609.5741608225203
2.2448233986591593e-10,117,616.9775577918492
1.9197574166583354e-10,119,607.4640934058259
1.9222882371286923e-10,118,598.3173339570051
1.9043827365101226e-10,118,616.2315387545348
1.9271789342016766e-10,114,613.3404794910502
1.7032644738919775e-10,111,611.6589870174174
1.7296786139557956e-10,112,607.4640934058259
1.696574490786742e-10,113,613.3404794910502
1.640797052686662e-10,113,596.7496110536338
1.5740739214344206e-10,115,585.0078216424394
1.6016793680589118e-10,115,599.1158395135003
1.5997841718955486e-10,113,606.4126998972631
1.5390056785110645e-10,112,596.5582984922512
1.4847498690701792e-10,113,602.7045553225664
1.459595246483002e-10,114,597.8566806725044
1.4266474926367475e-10,112,598.3062857877285
1.3978614793536606e-10,112,584.7157415511726
1.3817887227299062e-10,115,578.7744402487197
1.3840369573515584e-10,113,606.2833296833594
1.4102412233473751e-10,115,585.6749424142369
1.4046282949038738e-10,118,586.4685619475296
1.4332165771348063e-10,118,584.7157415511726
1.4750105700330856e-10,119,602.7824400735954
1.4897180634204758e-10,121,602.0850571669378
1.402468037494817e-10,122,613.953585726646
1.397225316830043e-10,121,601.9834349927719
1.4236386605418086e-10,121,598.2532303185346
1.4185441138176477e-10,118,579.119784788437
1.3835666340345661e-10,113,623.4327282080583
1.2959158431535085e-10,112,594.9897975238546
1.2598779580210985e-10,112,621.8007505826721
1.2472744826968566e-10,113,587.1557420678134
1.2093130364159271e-10,112,582.4299945546104
1.1287383576310633e-10,110,615.7204147787184
1.1192074918479177e-10,115,599.450169423756
1.076576888031907e-10,114,596.8080887323487
1.0624151082972677e-10,116,561.8252262930836
1.0599945706153819e-10,114,585.0078216424394
9.968625376668982e-11,111,581.6681938049223
1.0040651762766257e-10,113,581.6681938049223
9.796936803935292e-11,114,625.4042264431714
9.439142018429706e-11,119,585.0078216424394
9.112570722047704e-11,115,606.1977526912308
8.855274292997046e-11,115,594.161836541325
8.605933148402497e-11,114,588.6276360956103
8.325045889749085e-11,115,604.6681885429996
8.291930224089859e-11,112,602.8100284742429
7.957741764962342e-11,112,585.2069078685809
7.852515986511044e-11,111,574.8813248975772
7.689621656244583e-11,114,585.2069078685809
7.507389597079183e-11,113,595.738276092288
7.130243348723728e-11,112,581.8659919983683
6.650927990055638e-11,116,579.0449289180185
6.018207386097997e-11,114,578.5086491576278
5.97094055112049e-11,118,562.4450716755794
5.4764294672158265e-11,115,577.2479711684074
5.4858525654038185e-11,115,582.4508613741401
4.665201417547821e-11,111,562.4450716755794
4.395487099063878e-11,112,578.4146347861969
4.1415452304054444e-11,112,563.6143467927717
4.017388584911895e-11,110,579.8237294569968
3.9244613001205375e-11,111,588.7614887338226
3.812504286504425e-11,114,583.2611835031369
3.4707606775557456e-11,114,568.1090847334551
3.4321085838875787e-11,114,578.4146347861969
3.1733921251947684e-11,111,591.0083240495951
3.120243941333586e-11,107,578.8959053636808
3.19140959276316e-11,112,564.6585830565177
3.1903375933028645e-11,115,561.162691863374
2.5956401448691225e-11,113,579.0816402702487
2.620707892795814e-11,113,627.3371052875091
2.5243194127826666e-11,113,577.9894433842423
2.6077602400633185e-11,112,573.9953146847918
2.6103895077562162e-11,115,596.6551054094246
2.6321686288492008e-11,114,579.0449289180185
2.34010069058624e-11,112,562.768960749881
6.716471545802556e-11,110,596.6551054094246
6.590763595544403e-11,115,568.1090847334551
6.229489146441837e-11,114,575.4711256379853
6.120695821148063e-11,116,571.7347478217455
6.336050062715546e-11,115,579.4737509578084
6.134142333905764e-11,116,574.6025778972172
5.5064754120539175e-11,113,574.0330060788767
5.456546078120606e-11,117,581.6681938049223
5.409930294130593e-11,117,572.4137818409782
5.3967744937077604e-11,117,575.5575889724585
5.3647829100732476e-11,117,584.9936075187811
1.8700757883994038e-11,115,577.4249635384506
1.834636603209125e-11,118,574.6801672813024
2.1754115327939434e-11,115,564.8467508833091
2.177025147766296e-11,115,568.1090847334551
2.1356918537343815e-11,113,574.2942018589804
2.147468749922383e-11,112,566.0608998501718
2.1414592238457654e-11,116,562.768960749881
2.097831517873225e-11,116,599.5715878599744
2.14563078273046e-11,114,571.4663593204025
1.802813555765854e-11,114,574.8813248975772
1.3400006225423418e-11,113,579.0816402702487
1.3555128512259573e-11,110,567.7427945248975
1.3283941742810858e-11,114,569.2209140822283
1.3063646703176606e-11,115,556.7734492467835
8.890183102247015e-12,111,559.9803138448818
8.445044406829396e-12,114,566.0608998501718
8.639062778847789e-12,114,587.583640609789
7.588592249461224e-12,112,568.8303282562526
6.89215642875106e-12,109,569.5317022660788
6.860556699903147e-12,109,562.1979103683836
6.731549128792787e-12,115,553.256635362302
6.5412709267982084e-12,113,596.4014125907315
6.349459036171886e-12,117,568.7690334740092
6.460783967731598e-12,111,541.4255430386804
6.332404168453299e-12,117,561.0804001431369
6.3262297023552405e-12,118,563.1254513615896
6.369585022230117e-12,120,558.2257880811542
6.348425174199562e-12,118,567.7427945248975
6.630728736016444e-12,118,566.3465525695594
6.5584366065498674e-12,118,539.2507997438723
6.802613575570935e-12,117,557.3339217210217
6.748101136441687e-12,117,584.8361465574465
6.880282085524274e-12,114,544.3289951287636
6.622684271970408e-12,114,566.900534000486
6.582437372211737e-12,113,566.8963885868563
6.508981224022151e-12,114,539.192182440654
6.460097427510883e-12,112,565.0185147112445
6.1318365338403105e-12,115,558.2257880811542
5.612275803519233e-12,114,564.2033593956107
5.372890313172362e-12,117,552.8562242639132
5.2655007494163285e-12,120,564.5713056763791
4.424408670639045e-12,121,543.2401346362008
4.1959174393305595e-12,118,596.1271765145943
2.881049106280391e-12,117,560.1478177286095
2.9421670985243176e-12,114,559.0093253494123
2.4622682963180135e-12,115,560.8710352396603
2.3016332972082554e-12,117,562.0813651212856
2.3523629183904827e-12,116,530.3649114274785
2.2083661454207277e-12,111,565.1665023384816
2.145449491639093e-12,109,559.4068863438393
2.17446724452568e-12,111,536.3576251900749
2.2617453266613457e-12,113,545.5414441470571
2.2375528500828355e-12,112,542.2822597284403
2.268579079335352e-12,113,562.8437259388099
2.3080466926158897e-12,114,557.5667483815996
2.267524879502092e-12,117,545.0811750362831
2.3181036725612317e-12,114,551.696665315822
2.3166382893443142e-12,115,551.5520371639966
2.324162883337287e-12,114,577.2909794529513
2.2579001465027256e-12,113,602.8840056300699
2.085311235311285e-12,113,542.2822597284403
2.1140616510788856e-12,112,559.4123065502997
2.1221622728070893e-12,111,550.7906021861634
1.7172170659183325e-12,113,549.7133197492226
1.7088907123361861e-12,113,552.5790129934445
1.5906084909724028e-12,112,554.3779243743575
1.6091353330376079e-12,110,556.2012626212518
1.9985257043804403e-12,111,556.7734492467835
1.957556296156139e-12,114,538.7468680971499
1.874570301200923e-12,114,542.1587969610739
1.8030752309501316e-12,118,541.1365022131897
1.754225433894455e-12,116,542.6578484490956
1.7622226822819038e-12,114,547.3385342474404
1.3429366222197955e-12,111,549.7133197492226
1.3009553756543404e-12,117,543.2401346362008
6.891436827070755e-13,115,550.7430342324686
6.780475440965645e-13,117,540.3415053734566
6.848510048314887e-13,119,545.73456725121
6.920817589136595e-13,117,547.3385342474404
6.793256987742496e-13,117,533.6158758366114
6.875120505020072e-13,116,549.449413041127
6.101436278097899e-13,117,531.3174260206611
6.16676080428135e-13,117,551.6650468614981
6.222036711090237e-13,117,531.3174260206611
5.995543037720892e-13,115,533.6158758366114
5.310923972363552e-13,113,544.0104043662634
5.229015732849128e-13,113,535.8568700415092
5.229377410069773e-13,114,542.9460647951012
5.103471777055288e-13,113,551.3071159013587
5.008151837334765e-13,115,539.9504512852847
4.847042586952529e-13,118,549.0923405776346
4.77639604421058e-13,117,529.8427272386784
4.811346454833785e-13,118,593.750628585205
4.736425282219832e-13,117,562.6603724184345
4.759276242433875e-13,116,526.7595452028638
4.752704478216735e-13,112,568.5206595829021
4.624061503966332e-13,112,568.5206595829021
